empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,pre-op,production,production,production,empty,production,production,production,production,clean,clean,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,pre-op,production,production,production,empty,production,production,production,production,clean,clean,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,pre-op,production,production,production,empty,production,production,production,production,clean,clean,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,pre-op,production,production,production,empty,production,production,production,production,clean,clean,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,pre-op,production,production,production,empty,production,production,production,production,clean,clean,empty,empty,empty,empty,empty
empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,clean,clean,empty,empty,empty,empty,empty
